id,date,stick.up,level.mbtoc,comment
CB-1,41640,0.8,,Seco
CB-1,41671,0.8,,Seco
CB-1,41671,0.8,,Seco
CB-1,41699,0.8,,Seco
CB-1,41812,0.8,,Seco
CB-1,41812,0.8,,Seco
CB-1,41812,0.8,,Seco
CB-1,41848,0.8,,Seco
CB-1,41875,0.8,,Seco
CB-1,41942,0.8,,Seco
CB-1,41955,0.8,,Seco
CB-1,42066,0.8,,Seco
CB-1,42097,0.8,,Seco
CB-1,42127,0.8,,Seco
CB-1,42159,0.8,,Seco
CB-1,42206,0.8,,Seco
CB-1,42206,0.8,,Seco
CB-1,42250,0.8,,Seco
CB-1,42299,0.8,,Seco
CB-1,42327,0.8,,Seco
CB-1,42338,0.8,,Seco
CB-1,42374,0.8,,Seco
CB-1,42423,0.8,,Seco
CB-1,42432,0.8,,Seco
CB-1,42466,0.8,,Seco
CB-1,42500,0.8,,Seco
CB-10,41569,0.75,90.91,
CB-10,41600,0.75,90.84,
CB-10,41630,0.75,90.73,
CB-10,41659,0.75,90.7,
CB-10,41693,0.75,90.76,
CB-10,41727,0.75,90.67,
CB-10,41756,0.75,90.65,
CB-10,41781,0.75,90.6,
CB-10,41811,0.75,90.53,
CB-10,41841,0.75,90.46,
CB-10,41874,0.75,90.35,
CB-10,41909,0.75,90.28,
CB-10,41943,0.75,90.26,
CB-10,41956,0.75,90.23,
CB-10,41984,0.75,90.2,
CB-10,42015,0.75,90.18,
CB-10,42046,0.75,90.2,
CB-10,42067,0.75,90.17,
CB-10,42098,0.75,90.16,
CB-10,42144,0.75,90.09,
CB-10,42158,0.75,90.08,
CB-10,42205,0.75,89.95,
CB-10,42228,0.75,89.95,
CB-10,42248,0.75,89.92,
CB-10,42298,0.75,89.8,
CB-10,42326,0.75,89.67,
CB-10,42341,0.75,89.64,
CB-10,42374,0.75,89.65,
CB-10,42424,0.75,89.56,
CB-10,42435,0.75,89.57,
CB-10,42468,0.75,89.53,
CB-10,42502,0.75,89.52,
CB-11,41640,0.7,,Seco
CB-11,41671,0.7,,Seco
CB-11,41671,0.7,,Seco
CB-11,41699,0.7,,Seco
CB-11,41812,0.7,,Seco
CB-11,41812,0.7,,Seco
CB-11,41812,0.7,,Seco
CB-11,41848,0.7,,Seco
CB-11,41875,0.7,,Seco
CB-11,41942,0.7,,Seco
CB-11,41955,0.7,,Seco
CB-11,41986,0.7,,Seco
CB-11,42068,0.7,,Seco
CB-11,42099,0.7,,Seco
CB-11,42145,0.7,,Seco
CB-11,42157,0.7,,Seco
CB-11,42187,0.7,,Seco
CB-11,42229,0.7,,Seco
CB-11,42249,0.7,,Seco
CB-11,42297,0.7,,Seco
CB-11,42326,0.7,,Seco
CB-11,42342,0.7,,Seco
CB-11,42373,0.7,,Seco
CB-11,42423,0.7,,Seco
CB-11,42434,0.7,,Seco
CB-11,42469,0.7,,Seco
CB-11,42501,0.7,,Seco
CB-12,41695,0.73,,Seco
CB-12,41726,0.73,,Seco
CB-12,41754,0.73,,Seco
CB-12,41812,0.73,,Seco
CB-12,41812,0.73,,Seco
CB-12,41848,0.73,,Seco
CB-12,41875,0.73,,Seco
CB-12,41941,0.73,,Seco
CB-12,41955,0.73,,Seco
CB-12,41986,0.73,,Seco
CB-12,42017,0.73,,Seco
CB-12,42048,0.73,,Seco
CB-12,42065,0.73,,Seco
CB-12,42096,0.73,48.82,Pozo con nivel
CB-12,42144,0.73,48.73,
CB-12,42158,0.73,48.7,
CB-12,42206,0.73,48.57,
CB-12,42228,0.73,48.53,
CB-12,42248,0.73,48.48,
CB-12,42298,0.73,48.32,
CB-12,42327,0.73,48.24,
CB-12,42338,0.73,48.21,
CB-12,42374,0.73,48.08,
CB-12,42423,0.73,47.87,
CB-12,42434,0.73,47.86,
CB-12,42466,0.73,48,
CB-12,42499,0.73,48.26,
CB-2,41199,0.6,31.18,
CB-2,41239,0.6,30.92,
CB-2,41260,0.6,30.87,
CB-2,41286,0.6,30.82,
CB-2,41317,0.6,30.8,
CB-2,41345,0.6,30.78,
CB-2,41376,0.6,32.53,
CB-2,41406,0.6,32.61,
CB-2,41437,0.6,32.4,
CB-2,41467,0.6,32.48,
CB-2,41497,0.6,32.52,
CB-2,41518,0.6,32.65,
CB-2,41569,0.6,32.65,
CB-2,41600,0.6,32.6,
CB-2,41630,0.6,32.42,
CB-2,41659,0.6,32.46,
CB-2,41692,0.6,32.49,
CB-2,41726,0.6,32.62,
CB-2,41754,0.6,32.59,
CB-2,41783,0.6,32.48,
CB-2,41812,0.6,32.33,
CB-2,41842,0.6,32.21,
CB-2,41876,0.6,32.12,
CB-2,41910,0.6,32.42,
CB-2,41943,0.6,32.56,
CB-2,41955,0.6,32.61,
CB-2,41981,0.6,32.67,
CB-2,42012,0.6,32.71,
CB-2,42043,0.6,32.75,
CB-2,42066,0.6,32.79,
CB-2,42097,0.6,32.89,
CB-2,42145,0.6,32.93,
CB-2,42159,0.6,32.98,
CB-2,42206,0.6,33.04,
CB-2,42228,0.6,33.13,
CB-2,42250,0.6,33.16,
CB-2,42298,0.6,33.16,
CB-2,42326,0.6,33.28,
CB-2,42340,0.6,33.32,
CB-2,42374,0.6,33.44,
CB-2,42423,0.6,33.45,
CB-2,42433,0.6,33.49,
CB-2,42470,0.6,33.51,
CB-2,42500,0.6,33.64,
CB-3,41199,0.8,27.96,
CB-3,41240,0.8,27.96,
CB-3,41260,0.8,27.97,
CB-3,41286,0.8,27.96,
CB-3,41317,0.8,27.97,
CB-3,41345,0.8,28,
CB-3,41376,0.8,27.99,
CB-3,41406,0.8,28,
CB-3,41437,0.8,28.01,
CB-3,41467,0.8,28,
CB-3,41497,0.8,28.02,
CB-3,41518,0.8,28.04,
CB-3,41569,0.8,28.04,
CB-3,41600,0.8,28.02,
CB-3,41630,0.8,28,
CB-3,41659,0.8,28,
CB-3,41690,0.8,28.03,
CB-3,41726,0.8,28.06,
CB-3,41754,0.8,28.08,
CB-3,41783,0.8,28.08,
CB-3,41812,0.8,28.08,
CB-3,41842,0.8,28.09,
CB-3,41876,0.8,28.06,
CB-3,41910,0.8,28.1,
CB-3,41942,0.8,28.09,
CB-3,41955,0.8,28.1,
CB-3,41985,0.8,28.08,
CB-3,42016,0.8,28.1,
CB-3,42047,0.8,28.11,
CB-3,42066,0.8,28.12,
CB-3,42097,0.8,28.14,
CB-3,42145,0.8,28.14,
CB-3,42159,0.8,28.15,
CB-3,42206,0.8,28.14,
CB-3,42228,0.8,28.17,
CB-3,42250,0.8,28.17,
CB-3,42299,0.8,28.18,
CB-3,42326,0.8,28.16,
CB-3,42340,0.8,28.19,
CB-3,42373,0.8,28.18,
CB-3,42423,0.8,28.15,
CB-3,42433,0.8,28.16,
CB-3,42469,0.8,28.11,
CB-3,42500,0.8,28.18,
CB-4,41239,0.5,41.18,
CB-4,41258,0.5,41.14,
CB-4,41286,0.5,41.1,
CB-4,41317,0.5,41.1,
CB-4,41345,0.5,41.1,
CB-4,41376,0.5,41.03,
CB-4,41406,0.5,41.1,
CB-4,41437,0.5,41.11,
CB-4,41467,0.5,41.1,
CB-4,41500,0.5,41.12,
CB-4,41518,0.5,41.14,
CB-4,41569,0.5,41.14,
CB-4,41600,0.5,41.14,
CB-4,41630,0.5,41.13,
CB-4,41659,0.5,41.12,
CB-4,41694,0.5,41.13,
CB-4,41727,0.5,41.17,
CB-4,41756,0.5,41.15,
CB-4,41780,0.5,41.14,
CB-4,41812,0.5,41.17,
CB-4,41842,0.5,41.16,
CB-4,41874,0.5,41.14,
CB-4,41909,0.5,41.17,
CB-4,41942,0.5,41.15,
CB-4,41956,0.5,41.16,
CB-4,41984,0.5,41.15,
CB-4,42015,0.5,41.16,
CB-4,42046,0.5,41.18,
CB-4,42067,0.5,41.17,
CB-4,42098,0.5,41.2,
CB-4,42144,0.5,41.18,
CB-4,42158,0.5,41.18,
CB-4,42205,0.5,41.18,
CB-4,42228,0.5,41.21,
CB-4,42248,0.5,41.2,
CB-4,42298,0.5,41.2,
CB-4,42326,0.5,41.19,
CB-4,42341,0.5,41.2,
CB-4,42374,0.5,41.21,
CB-4,42424,0.5,,
CB-4,42435,0.5,41.19,
CB-4,42468,0.5,41.18,
CB-4,42502,0.5,44.75,
CB-5,40579,1.07,58.24,
CB-5,40633,1.07,58.29,
CB-5,40677,1.07,58.12,
CB-5,40738,1.07,58.29,
CB-5,40769,1.07,58.31,
CB-5,40801,1.07,58.32,
CB-5,40828,1.07,58.26,
CB-5,40861,1.07,58.29,
CB-5,40896,1.07,58.29,
CB-5,40917,1.07,58.31,
CB-5,40949,1.07,58.33,
CB-5,40990,1.07,58.3,
CB-5,41018,1.07,58.3,
CB-5,41060,1.07,58.33,
CB-5,41088,1.07,58.32,
CB-5,41119,1.07,58.35,
CB-5,41150,1.07,58.36,
CB-5,41179,1.07,58.29,
CB-5,41200,1.07,58.37,
CB-5,41235,1.07,58.38,
CB-5,41258,1.07,58.38,
CB-5,41286,1.07,58.29,
CB-5,41317,1.07,58.2,
CB-5,41345,1.07,58.37,
CB-5,41376,1.07,58.24,
CB-5,41406,1.07,58.4,
CB-5,41437,1.07,58.26,
CB-5,41467,1.07,58.26,
CB-5,41501,1.07,58.24,
CB-5,41518,1.07,58.27,
CB-5,41569,1.07,58.24,
CB-5,41600,1.07,58.27,
CB-5,41630,1.07,58.22,
CB-5,41659,1.07,58.19,
CB-5,41694,1.07,55.28,
CB-5,41727,1.07,58.26,
CB-5,41751,1.07,58.26,
CB-5,41782,1.07,58.27,
CB-5,41810,1.07,58.26,
CB-5,41840,1.07,58.28,
CB-5,41876,1.07,58.28,
CB-5,41910,1.07,58.28,
CB-5,41942,1.07,58.26,
CB-5,41955,1.07,58.27,
CB-5,41982,1.07,58.28,
CB-5,42013,1.07,58.41,
CB-5,42044,1.07,58.27,
CB-5,42066,1.07,58.26,
CB-5,42097,1.07,58.28,
CB-5,42145,1.07,58.29,
CB-5,42158,1.07,58.27,
CB-5,42204,1.07,58.21,
CB-5,42228,1.07,58.3,
CB-5,42250,1.07,58.28,
CB-5,42299,1.07,58.29,
CB-5,42327,1.07,58.29,
CB-5,42340,1.07,58.27,
CB-5,42373,1.07,58.28,
CB-5,42423,1.07,58.25,
CB-5,42432,1.07,58.24,
CB-5,42470,1.07,58.18,
CB-5,42500,0.94,58.26,
CB-6,41179,0.55,61.44,
CB-6,41200,0.55,59.1,
CB-6,41236,0.55,56.89,
CB-6,41258,0.55,58.35,
CB-6,41286,0.55,57.39,
CB-6,41317,0.55,57.12,
CB-6,41345,0.55,57.55,
CB-6,41376,0.55,58.44,
CB-6,41406,0.55,57.3,
CB-6,41437,0.55,59.44,
CB-6,41467,0.55,59.47,
CB-6,41501,0.55,59.52,
CB-6,41518,0.55,59.62,
CB-6,41569,0.55,59.67,
CB-6,41600,0.55,59.66,
CB-6,41630,0.55,59.65,
CB-6,41659,0.55,59.71,
CB-6,41694,0.55,59.78,
CB-6,41727,0.55,59.78,
CB-6,41751,0.55,59.77,
CB-6,41782,0.55,59.8,
CB-6,41810,0.55,59.71,
CB-6,41840,0.55,59.68,
CB-6,41874,0.55,59.66,
CB-6,41909,0.55,59.81,
CB-6,41942,0.55,59.81,
CB-6,41956,0.55,59.84,
CB-6,41985,0.55,59.83,
CB-6,42016,0.55,59.81,
CB-6,42047,0.55,59.84,
CB-6,42067,0.55,59.82,
CB-6,42098,0.55,59.85,
CB-6,42144,0.55,59.79,
CB-6,42158,0.55,59.81,
CB-6,42205,0.55,59.81,
CB-6,42228,0.55,59.84,
CB-6,42248,0.55,59.82,
CB-6,42298,0.55,59.81,
CB-6,42326,0.55,59.8,
CB-6,42341,0.55,59.83,
CB-6,42373,0.55,59.77,
CB-6,42423,0.55,,
CB-6,42437,0.55,59.76,
CB-6,42469,0.55,63.23,Medida anomala
CB-6,42502,0.55,59.74,
CB-7,41179,0.7,54.59,
CB-7,41200,0.7,59.61,
CB-7,41235,0.7,63.8,
CB-7,41257,0.7,61.66,
CB-7,41286,0.7,61.76,
CB-7,41317,0.7,61.75,
CB-7,41345,0.7,62.15,
CB-7,41376,0.7,62.74,
CB-7,41406,0.7,62.77,
CB-7,41437,0.7,62.47,
CB-7,41467,0.7,69.44,
CB-7,41501,0.7,69.5,
CB-7,41518,0.7,75.93,
CB-7,41569,0.7,75.9,
CB-7,41600,0.7,75.91,
CB-7,41630,0.7,81.69,
CB-7,41659,0.7,81.67,
CB-7,41695,0.7,81.82,
CB-7,41727,0.7,84.35,
CB-7,41752,0.7,84.36,
CB-7,41784,0.7,84.4,
CB-7,41811,0.7,86.46,
CB-7,41841,0.7,86.49,
CB-7,41874,0.7,86.55,
CB-7,41909,0.7,88.9,
CB-7,41942,0.7,88.95,
CB-7,41955,0.7,88.98,
CB-7,41982,0.7,89.3,
CB-7,42013,0.7,89.5,
CB-7,42044,0.7,89.56,
CB-7,42068,0.7,89.61,
CB-7,42099,0.7,90.35,
CB-7,42145,0.7,90.39,
CB-7,42156,0.7,90.42,
CB-7,42205,0.7,90.82,
CB-7,42229,0.7,90.89,
CB-7,42249,0.7,90.95,
CB-7,42297,0.7,91.26,
CB-7,42326,0.7,91.35,
CB-7,42341,0.7,91.38,
CB-7,42373,0.7,57.36,
CB-7,42423,0.7,19.01,
CB-7,42434,0.7,18.86,
CB-7,42469,0.7,17.74,
CB-7,42501,0.7,16.52,
CB-8,41671,0.64,,Seco
CB-8,41699,0.64,,Seco
CB-8,41812,0.64,,Seco
CB-8,41812,0.64,,Seco
CB-8,41812,0.64,,Seco
CB-8,41848,0.64,,Seco
CB-8,41942,0.64,,Seco
CB-8,41955,0.64,,Seco
CB-8,41986,0.64,,Seco
CB-8,42017,0.64,,Seco
CB-8,42036,0.64,,Seco
CB-8,42068,0.64,,Seco
CB-8,42099,0.64,,Seco
CB-8,42145,0.64,,Seco
CB-8,42156,0.64,,Seco
CB-8,42186,0.64,,Seco
CB-8,42229,0.64,,Seco
CB-8,42249,0.64,,Seco
CB-8,42297,0.64,,Seco
CB-8,42327,0.64,,Seco
CB-8,42341,0.64,11.73,Pozo con nivel
CB-8,42373,0.64,10.27,
CB-8,42423,0.64,7.23,
CB-8,42434,0.64,6.9,
CB-8,42469,0.64,6.55,
CB-8,42501,0.64,6.29,
CB-9,40579,0.9,78.09,
CB-9,40633,0.9,78.56,
CB-9,40677,0.9,78.53,
CB-9,40738,0.9,79.64,
CB-9,40769,0.9,79.48,
CB-9,40798,0.9,79.66,
CB-9,40828,0.9,79.73,
CB-9,40862,0.9,79.76,
CB-9,40898,0.9,79.79,
CB-9,40917,0.9,79.9,
CB-9,40952,0.9,79.86,
CB-9,40988,0.9,79.86,
CB-9,41018,0.9,79.88,
CB-9,41060,0.9,79.9,
CB-9,41061,0.9,79.9,
CB-9,41088,0.9,79.89,
CB-9,41119,0.9,79.92,
CB-9,41151,0.9,79.9,
CB-9,41179,0.9,79.83,
CB-9,41198,0.9,79.9,
CB-9,41233,0.9,79.89,
CB-9,41259,0.9,79.7,
CB-9,41286,0.9,79.5,
CB-9,41317,0.9,79.67,
CB-9,41345,0.9,79.9,
CB-9,41376,0.9,79.82,
CB-9,41406,0.9,79.83,
CB-9,41437,0.9,79.85,
CB-9,41467,0.9,79.84,
CB-9,41498,0.9,79.82,
CB-9,41518,0.9,79.93,
CB-9,41569,0.9,79.9,
CB-9,41600,0.9,79.9,
CB-9,41630,0.9,79.86,
CB-9,41659,0.9,79.79,
CB-9,41695,0.9,79.9,
CB-9,41727,0.9,79.87,
CB-9,41752,0.9,79.9,
CB-9,41784,0.9,79.88,
CB-9,41811,0.9,79.87,
CB-9,41841,0.9,79.87,
CB-9,41875,0.9,79.83,
CB-9,41909,0.9,79.81,
CB-9,41941,0.9,79.83,
CB-9,41955,0.9,79.77,
CB-9,41982,0.9,79.67,
CB-9,42013,0.9,79.49,
CB-9,42044,0.9,79.35,
CB-9,42065,0.9,79.18,
CB-9,42096,0.9,78.1,
CB-9,42144,0.9,77.47,
CB-9,42157,0.9,77.03,
CB-9,42205,0.9,75.06,
CB-9,42229,0.9,73.78,
CB-9,42249,0.9,72.57,
CB-9,42298,0.9,70.52,
CB-9,42326,0.9,69.23,
CB-9,42340,0.9,68.64,
CB-9,42373,0.9,66.99,
CB-9,42423,0.9,64.05,
CB-9,42435,0.9,62.98,
CB-9,42468,0.9,61.81,
CB-9,42499,0.9,55.15,
CON-10,41974,0,115.27,
CON-10,42005,0,115.3,
CON-10,42036,0,115.31,
CON-10,42067,0,115.28,
CON-10,42098,0,115.3,
CON-10,42145,0,115.29,
CON-10,42158,0,115.29,
CON-10,42205,0,115.29,
CON-10,42229,0,115.3,
CON-10,42249,0,115.31,
CON-10,42297,0,115.29,
CON-10,42326,0,115.28,
CON-10,42342,0,115.27,
CON-10,42373,0,115.26,
CON-10,42423,0,115.23,
CON-10,42434,0,115.25,
CON-10,42467,0,115.25,
CON-10,42501,0,115.26,
CON-15,41974,0,173.2,
CON-15,42005,0,173.18,
CON-15,42036,0,173.17,
CON-15,42068,0,173.12,
CON-15,42099,0,173.11,
CON-15,42145,0,173.07,
CON-15,42156,0,173.07,
CON-15,42205,0,173.03,
CON-15,42229,0,173.1,
CON-15,42249,0,173.05,
CON-15,42297,0,173.01,
CON-15,42326,0,173,
CON-15,42341,0,172.98,
CON-15,42373,0,172.97,
CON-15,42423,0,172.94,
CON-15,42434,0,172.96,
CON-15,42467,0,172.93,
CON-15,42501,0,172.94,
CON-16,41974,0,165.8,
CON-16,42005,0,165.61,
CON-16,42036,0,165.72,
CON-16,42068,0,165.6,
CON-16,42099,0,165.54,
CON-16,42145,0,165.59,
CON-16,42156,0,165.58,
CON-16,42205,0,165.51,
CON-16,42229,0,165.5,
CON-16,42249,0,165.48,
CON-16,42297,0,165.41,
CON-16,42326,0,165.37,
CON-16,42342,0,165.36,
CON-16,42373,0,165.32,
CON-16,42423,0,165.25,
CON-16,42434,0,165.23,
CON-16,42467,0,165.21,
CON-16,42501,0,165.21,
CON-21,41974,0,135.9,
CON-21,42005,0,137.32,
CON-21,42036,0,137.44,
CON-21,42067,0,137.5,
CON-21,42098,0,137.95,
CON-21,42145,0,138.1,
CON-21,42156,0,138.18,
CON-21,42205,0,138.51,
CON-21,42229,0,138.67,
CON-21,42249,0,138.78,
CON-21,42297,0,139.04,
CON-21,42326,0,139.15,
CON-21,42342,0,139.24,
CON-21,42373,0,139.39,
CON-21,42423,0,139.74,
CON-21,42434,0,139.88,
CON-21,42467,0,140.51,
CON-21,42501,0,141.36,
CON-23,42095,0,211.55,
CON-23,42145,0,,>250
CON-23,42156,0,,>250
CON-23,42186,0,,>250
CON-23,42229,0,,>250
CON-23,42249,0,,>250
CON-23,42297,0,,>250
CON-23,42326,0,,>250
CON-23,42342,0,,>250
CON-23,42373,0,,>250
CON-23,42423,0,,>250
CON-23,42434,0,,>250
CON-23,42467,0,,>300
CON-23,42505,0,315,
KP-DH10-40,40395,0.25,76.51,
KP-DH10-40,40486,0.25,83.86,
KP-DH10-40,40516,0.25,84.69,
KP-DH10-40,40566,0.25,85.54,
KP-DH10-40,40579,0.25,85.95,
KP-DH10-40,40602,0.25,86.35,
KP-DH10-40,40633,0.8,89.06,
KP-DH10-40,40677,0.8,89.84,
KP-DH10-40,40736,0.8,93.13,
KP-DH10-40,40767,0.8,93.51,
KP-DH10-40,40798,0.8,95.19,
KP-DH10-40,40828,0.8,95.35,
KP-DH10-40,40861,0.8,95.59,
KP-DH10-40,40896,0.8,97.65,
KP-DH10-40,40920,0.8,97.76,
KP-DH10-40,40952,0.8,97.92,
KP-DH10-40,40990,0.8,98.93,
KP-DH10-40,41018,0.8,99,
KP-DH10-40,41041,0.8,99.19,
KP-DH10-40,41088,0.8,100.29,
KP-DH10-40,41119,0.8,100.4,
KP-DH10-40,41148,0.8,100.47,
KP-DH10-40,41179,0.8,101.43,
KP-DH10-40,41199,0.8,101.55,
KP-DH10-40,41233,0.8,101.61,
KP-DH10-40,41257,0.8,102.62,
KP-DH10-40,41695,0.75,102.63,
KP-DH10-40,41727,0.75,102.65,
KP-DH10-40,41752,0.75,102.67,
KP-DH10-40,41784,0.75,102.7,
KP-DH10-40,41811,0.75,102.71,
KP-DH10-40,41848,0.75,102.74,
KP-DH10-40,41875,0.75,102.76,
KP-DH10-40,41909,0.75,102.78,
KP-DH10-40,41982,0.75,102.84,
KP-DH10-40,42013,0.75,102.88,
KP-DH10-40,42044,0.75,102.92,
KP-DH10-40,42068,0.75,102.92,
KP-DH10-40,42099,0.75,102.98,
KP-DH10-40,42145,0.75,102.98,
KP-DH10-40,42156,0.75,102.99,Se queda atrapado brailer a los 100 m. aprox
KP-DH10-40,42205,,,Sin medición por bailer atrado en campaña de Junio 2015
KP-DH10-40,42229,,,Sin medición por bailer atrado en campaña de Junio 2015
KP-DH10-40,42249,,,Sin medición por bailer atrado en campaña de Junio 2015
KP-DH10-40,42297,,,Sin medición por bailer atrado en campaña de Junio 2015
KP-DH10-40,42326,,,Sin medición por bailer atrado en campaña de Junio 2015
KP-DH10-40,42341,,,Sin medición por bailer atrado en campaña de Junio 2015
KP-DH10-40,42373,,,Sin medición por bailer atrado en campaña de Junio 2015
KP-DH10-40,42423,,,Sin medición por bailer atrado en campaña de Junio 2015
KP-DH10-40,42433,,,Sin medición por bailer atrado en campaña de Junio 2015
KP-DH10-40,42452,0.75,103.47,Se retoma medición 
KP-DH10-40,42469,0.75,107.26,
KP-DH10-40,42501,0.75,104.68,
QSCSG6-237,39655,1.01,28.59,
QSCSG6-237,39673,1.01,28.54,
QSCSG6-237,39697,0.5,28.09,
QSCSG6-237,39735,0.5,28.04,
QSCSG6-237,39763,0.5,28.07,
QSCSG6-237,39856,0.5,28.06,
QSCSG6-237,39962,0.5,28.07,
QSCSG6-237,40047,0.5,28.04,
QSCSG6-237,40132,0.5,28.03,
QSCSG6-237,40211,0.5,28.03,
QSCSG6-237,40322,0.5,28.06,
QSCSG6-237,40395,0.5,28.05,
QSCSG6-237,40425,0.5,28.04,
QSCSG6-237,40493,0.5,28.07,
QSCSG6-237,40528,0.5,28.06,
QSCSG6-237,40566,0.5,28.06,
QSCSG6-237,40579,0.5,28.05,
QSCSG6-237,40602,0.5,28.04,
QSCSG6-237,40633,0.5,28.04,
QSCSG6-237,40677,0.5,28.03,
QSCSG6-237,40738,0.5,28.09,
QSCSG6-237,40769,0.5,28.05,
QSCSG6-237,40798,0.5,28.04,
QSCSG6-237,40828,0.5,28.05,
QSCSG6-237,40862,0.5,28.04,
QSCSG6-237,40898,0.5,28.07,
QSCSG6-237,40920,0.5,28.06,
QSCSG6-237,40950,0.5,28.07,
QSCSG6-237,40991,0.5,28.07,
QSCSG6-237,41015,0.5,28.05,
QSCSG6-237,41060,0.5,28.05,
QSCSG6-237,41061,0.5,28.05,
QSCSG6-237,41090,0.5,28.05,
QSCSG6-237,41120,0.5,28.06,
QSCSG6-237,41148,0.5,28.05,
QSCSG6-237,41179,0.5,28.02,
QSCSG6-237,41199,0.5,28.08,
QSCSG6-237,41235,0.5,28.06,
QSCSG6-237,41258,0.5,28.08,
QSCSG6-237,41286,0.5,28.04,
QSCSG6-237,41317,0.5,28.02,
QSCSG6-237,41345,0.5,28.04,
QSCSG6-237,41376,0.5,28.04,
QSCSG6-237,41406,0.5,28.05,
QSCSG6-237,41437,0.5,28.04,
QSCSG6-237,41467,0.5,28.05,
QSCSG6-237,41497,0.5,28.04,
QSCSG6-237,41518,0.5,28.05,
QSCSG6-237,41569,0.5,28.05,
QSCSG6-237,41600,0.5,28.03,
QSCSG6-237,41630,0.5,28.03,
QSCSG6-237,41659,0.5,28,
QSCSG6-237,41692,0.5,28.04,
QSCSG6-237,41726,0.5,28.04,
QSCSG6-237,41754,0.5,28.05,
QSCSG6-237,41783,0.5,28.04,
QSCSG6-237,41812,0.5,28.04,
QSCSG6-237,41848,0.5,28.05,
QSCSG6-237,41875,0.5,28.02,
QSCSG6-237,41910,0.5,28.05,
QSCSG6-237,41941,0.5,28.03,
QSCSG6-237,41955,0.5,28.04,
QSCSG6-237,41982,0.5,28.03,
QSCSG6-237,42005,0.5,28.05,
QSCSG6-237,42036,0.5,28.06,
QSCSG6-237,42065,0.5,28.02,
QSCSG6-237,42096,0.5,28.07,
QSCSG6-237,42144,0.5,28.04,
QSCSG6-237,42157,0.5,28.04,
QSCSG6-237,42204,0.5,28.02,
QSCSG6-237,42228,0.5,28.09,
QSCSG6-237,42249,0.5,28.07,
QSCSG6-237,42297,0.5,28.06,
QSCSG6-237,42326,0.5,28.06,
QSCSG6-237,42340,0.5,28.08,
QSCSG6-237,42374,0.5,28.08,
QSCSG6-237,42423,0.5,28.04,
QSCSG6-237,42433,0.5,28.04,
QSCSG6-237,42469,0.51,28,
QSCSG6-237,42500,0.51,28.05,
QSG08-402,39655,0,42.06,
QSG08-402,39674,0,42.42,
QSG08-402,39697,0,42.33,
QSG08-402,39735,0.43,42.75,
QSG08-402,39763,0.43,42.43,
QSG08-402,39856,0.43,42.06,
QSG08-402,39962,0.43,41.79,
QSG08-402,40047,0.43,41.57,
QSG08-402,40132,0.43,41.38,
QSG08-402,40211,0.43,41.29,
QSG08-402,40322,0.43,41.29,
QSG08-402,40395,0.43,41.14,
QSG08-402,40425,0.43,41.34,
QSG08-402,40493,0.43,41.12,
QSG08-402,40528,0.43,41.05,
QSG08-402,40566,0.43,40.98,
QSG08-402,40579,0.43,40.95,
QSG08-402,40602,0.43,40.93,
QSG08-402,40633,0.43,41.05,
QSG08-402,40677,0.43,40.92,
QSG08-402,40738,0.43,40.92,
QSG08-402,40769,0.43,40.89,
QSG08-402,40801,0.43,41.08,
QSG08-402,40828,0.43,40.95,
QSG08-402,40862,0.43,40.86,
QSG08-402,40898,0.43,41.1,
QSG08-402,40917,0.43,41.01,
QSG08-402,40952,0.43,40.41,
QSG08-402,40990,0.43,40.81,
QSG08-402,41015,0.43,40.78,
QSG08-402,41060,0.43,41.6,
QSG08-402,41064,0.43,41.66,
QSG08-402,41088,0.43,40.7,
QSG08-402,41116,0.43,40.68,
QSG08-402,41150,0.43,41.62,
QSG08-402,41179,0.43,40.83,
QSG08-402,41199,0.43,40.71,
